row_id,character,unicode_codepoint,decimal_codepoint,scope,standard_level,standard_rank,source_level,candidate_structure_label,candidate_structure_status,candidate_decomposition,candidate_decomposition_status,direct_component_candidates,radical,radical_status,stroke_count,stroke_order,standard_evidence_status,standardizer_status,blocked_items,zdic_url,proposed_cnbe32,proposed_cnbe32_status,review_status,cnbe_write_status,database_rebuild_status,initial_fill_status,initial_fill_rule,initial_source_priority,initial_authority_boundary,initial_review_status,initial_cnbe_write_status,initial_database_rebuild_status,initial_completion_status,v03_tool_status,v03_tool_structure,v03_tool_decomposition,v03_tool_top_level_parts,v03_materialize_status,agent_struct_type,structure_code_candidate_status,cnbe32_write_status,human_review_decision_id,human_review_decision,human_review_status,authority_boundary,final_source_table_write_status,final_cnbe32_write_status,final_database_rebuild_status,human_review_basis
8105_full_3979,肽,U+80BD,32957,8105_national_standard_core,,3979,national_standard_then_core_reference_then_network_cross_reference,左右,HUMAN_APPROVED_V03_AGENT_REFERENCE,⿰月太,HUMAN_APPROVED_V03_AGENT_REFERENCE,月 太,⺼,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,8,,COMPLETE,HUMAN_APPROVED_V03_AGENT_REFERENCE_NO_SOURCE_WRITE,CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%82%BD,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_APPROVED_FOR_AGENT_CANDIDATE_LAYER,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,COMPLETE_CANDIDATE_UNCHANGED,TOOL_CONFIRMS_CURRENT,左右,⿰月太,月 太,UNCHANGED,3,STRUCTURE_CODE_FROM_EXISTING_PACKET,NO_CNBE32_WRITE,HUMAN_REVIEW_2026_07_19_V03_ACCEPTED_JUE_DUTIZI,V03_ACCEPTED_AS_AGENT_REFERENCE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE,AGENT_STANDARD_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_CONFIRMED_HANZI_DECOMP_V03
8105_full_3980,肱,U+80B1,32945,8105_national_standard_core,,3980,national_standard_then_core_reference_then_network_cross_reference,左右,HUMAN_APPROVED_V03_AGENT_REFERENCE,⿰月厷,HUMAN_APPROVED_V03_AGENT_REFERENCE,月 厷,⺼,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,8,,COMPLETE,HUMAN_APPROVED_V03_AGENT_REFERENCE_NO_SOURCE_WRITE,CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%82%B1,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_APPROVED_FOR_AGENT_CANDIDATE_LAYER,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,COMPLETE_CANDIDATE_UNCHANGED,TOOL_CONFIRMS_CURRENT,左右,⿰月厷,月 厷,UNCHANGED,3,STRUCTURE_CODE_FROM_EXISTING_PACKET,NO_CNBE32_WRITE,HUMAN_REVIEW_2026_07_19_V03_ACCEPTED_JUE_DUTIZI,V03_ACCEPTED_AS_AGENT_REFERENCE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE,AGENT_STANDARD_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_CONFIRMED_HANZI_DECOMP_V03
8105_full_3981,肫,U+80AB,32939,8105_national_standard_core,,3981,national_standard_then_core_reference_then_network_cross_reference,左右,HUMAN_APPROVED_V03_AGENT_REFERENCE,⿰月屯,HUMAN_APPROVED_V03_AGENT_REFERENCE,月 屯,⺼,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,8,,COMPLETE,HUMAN_APPROVED_V03_AGENT_REFERENCE_NO_SOURCE_WRITE,CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%82%AB,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_APPROVED_FOR_AGENT_CANDIDATE_LAYER,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,COMPLETE_CANDIDATE_UNCHANGED,TOOL_CONFIRMS_CURRENT,左右,⿰月屯,月 屯,UNCHANGED,3,STRUCTURE_CODE_FROM_EXISTING_PACKET,NO_CNBE32_WRITE,HUMAN_REVIEW_2026_07_19_V03_ACCEPTED_JUE_DUTIZI,V03_ACCEPTED_AS_AGENT_REFERENCE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE,AGENT_STANDARD_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_CONFIRMED_HANZI_DECOMP_V03
8105_full_3990,炙,U+7099,28825,8105_national_standard_core,,3990,national_standard_then_core_reference_then_network_cross_reference,上下,HUMAN_APPROVED_V03_AGENT_REFERENCE,⿱⿴𠂊⺀火,HUMAN_APPROVED_V03_AGENT_REFERENCE,⿴𠂊⺀ 火,火,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,8,,COMPLETE,HUMAN_APPROVED_V03_AGENT_REFERENCE_NO_SOURCE_WRITE,CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%82%99,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_APPROVED_FOR_AGENT_CANDIDATE_LAYER,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,COMPLETE_CANDIDATE_UNCHANGED,TOOL_CONFIRMS_CURRENT,上下,⿱⿴𠂊⺀火,⿴𠂊⺀ 火,UNCHANGED,1,STRUCTURE_CODE_FROM_EXISTING_PACKET,NO_CNBE32_WRITE,HUMAN_REVIEW_2026_07_19_V03_ACCEPTED_JUE_DUTIZI,V03_ACCEPTED_AS_AGENT_REFERENCE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE,AGENT_STANDARD_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_CONFIRMED_HANZI_DECOMP_V03
8105_full_3991,枭,U+67AD,26541,8105_national_standard_core,,3991,national_standard_then_core_reference_then_network_cross_reference,右上包,HUMAN_APPROVED_V03_AGENT_REFERENCE,⿹④木,HUMAN_APPROVED_V03_AGENT_REFERENCE,④ 木,木,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,8,,COMPLETE,HUMAN_APPROVED_V03_AGENT_REFERENCE_NO_SOURCE_WRITE,CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%9E%AD,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_APPROVED_FOR_AGENT_CANDIDATE_LAYER,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,COMPLETE_CANDIDATE_UNCHANGED,TOOL_CONFLICT_REVIEW_REQUIRED,右上包,⿹④木,④ 木,UNCHANGED,6,STRUCTURE_CODE_FROM_EXISTING_PACKET,NO_CNBE32_WRITE,HUMAN_REVIEW_2026_07_19_V03_ACCEPTED_JUE_DUTIZI,V03_ACCEPTED_AS_AGENT_REFERENCE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE,AGENT_STANDARD_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_CONFIRMED_HANZI_DECOMP_V03
8105_full_3999,疡,U+75A1,30113,8105_national_standard_core,,3999,national_standard_then_core_reference_then_network_cross_reference,左上包,HUMAN_APPROVED_V03_AGENT_REFERENCE,⿸疒𠃓,HUMAN_APPROVED_V03_AGENT_REFERENCE,疒 𠃓,疒,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,8,,COMPLETE,HUMAN_APPROVED_V03_AGENT_REFERENCE_NO_SOURCE_WRITE,CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%96%A1,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_APPROVED_FOR_AGENT_CANDIDATE_LAYER,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,COMPLETE_CANDIDATE_UNCHANGED,TOOL_CONFIRMS_CURRENT,左上包,⿸疒𠃓,疒 𠃓,UNCHANGED,5,STRUCTURE_CODE_FROM_EXISTING_PACKET,NO_CNBE32_WRITE,HUMAN_REVIEW_2026_07_19_V03_ACCEPTED_JUE_DUTIZI,V03_ACCEPTED_AS_AGENT_REFERENCE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE,AGENT_STANDARD_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_CONFIRMED_HANZI_DECOMP_V03
8105_full_4000,兖,U+5156,20822,8105_national_standard_core,,4000,national_standard_then_core_reference_then_network_cross_reference,上下,HUMAN_APPROVED_V03_AGENT_REFERENCE,⿱亠兊,HUMAN_APPROVED_V03_AGENT_REFERENCE,亠 兊,儿,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,8,,COMPLETE,HUMAN_APPROVED_V03_AGENT_REFERENCE_NO_SOURCE_WRITE,CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%85%96,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_APPROVED_FOR_AGENT_CANDIDATE_LAYER,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,COMPLETE_CANDIDATE_UNCHANGED,TOOL_CONFIRMS_CURRENT,上下,⿱亠兊,亠 兊,UNCHANGED,1,STRUCTURE_CODE_FROM_EXISTING_PACKET,NO_CNBE32_WRITE,HUMAN_REVIEW_2026_07_19_V03_ACCEPTED_JUE_DUTIZI,V03_ACCEPTED_AS_AGENT_REFERENCE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE,AGENT_STANDARD_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_CONFIRMED_HANZI_DECOMP_V03
8105_full_4001,妾,U+59BE,22974,8105_national_standard_core,,4001,national_standard_then_core_reference_then_network_cross_reference,上下,HUMAN_APPROVED_V03_AGENT_REFERENCE,⿱立女,HUMAN_APPROVED_V03_AGENT_REFERENCE,立 女,女,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,8,,COMPLETE,HUMAN_APPROVED_V03_AGENT_REFERENCE_NO_SOURCE_WRITE,CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%A6%BE,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_APPROVED_FOR_AGENT_CANDIDATE_LAYER,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,COMPLETE_CANDIDATE_UNCHANGED,TOOL_CONFIRMS_CURRENT,上下,⿱立女,立 女,UNCHANGED,1,STRUCTURE_CODE_FROM_EXISTING_PACKET,NO_CNBE32_WRITE,HUMAN_REVIEW_2026_07_19_V03_ACCEPTED_JUE_DUTIZI,V03_ACCEPTED_AS_AGENT_REFERENCE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE,AGENT_STANDARD_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_CONFIRMED_HANZI_DECOMP_V03
8105_full_4024,泾,U+6CFE,27902,8105_national_standard_core,,4024,national_standard_then_core_reference_then_network_cross_reference,左右,HUMAN_APPROVED_V03_AGENT_REFERENCE,⿰氵𢀖,HUMAN_APPROVED_V03_AGENT_REFERENCE,氵 𢀖,氵,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,8,,REVIEW_REQUIRED,HUMAN_APPROVED_V03_AGENT_REFERENCE_NO_SOURCE_WRITE,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%B3%BE,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_APPROVED_FOR_AGENT_CANDIDATE_LAYER,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_CONFIRMS_CURRENT,左右,⿰氵𢀖,氵 𢀖,UNCHANGED,3,STRUCTURE_CODE_FROM_EXISTING_PACKET,NO_CNBE32_WRITE,HUMAN_REVIEW_2026_07_19_V03_ACCEPTED_JUE_DUTIZI,V03_ACCEPTED_AS_AGENT_REFERENCE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE,AGENT_STANDARD_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_CONFIRMED_HANZI_DECOMP_V03
8105_full_4034,怿,U+603F,24639,8105_national_standard_core,,4034,national_standard_then_core_reference_then_network_cross_reference,左右,HUMAN_APPROVED_V03_AGENT_REFERENCE,⿰忄𠬤,HUMAN_APPROVED_V03_AGENT_REFERENCE,忄 𠬤,忄,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,8,,REVIEW_REQUIRED,HUMAN_APPROVED_V03_AGENT_REFERENCE_NO_SOURCE_WRITE,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%80%BF,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_APPROVED_FOR_AGENT_CANDIDATE_LAYER,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_CONFIRMS_CURRENT,左右,⿰忄𠬤,忄 𠬤,UNCHANGED,3,STRUCTURE_CODE_FROM_EXISTING_PACKET,NO_CNBE32_WRITE,HUMAN_REVIEW_2026_07_19_V03_ACCEPTED_JUE_DUTIZI,V03_ACCEPTED_AS_AGENT_REFERENCE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE,AGENT_STANDARD_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_CONFIRMED_HANZI_DECOMP_V03
8105_full_4071,虱,U+8671,34417,8105_national_standard_core,,4071,national_standard_then_core_reference_then_network_cross_reference,右上包,HUMAN_APPROVED_V03_AGENT_REFERENCE,⿹⺄䖝,HUMAN_APPROVED_V03_AGENT_REFERENCE,⺄ 䖝,虫,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,8,,REVIEW_REQUIRED,HUMAN_APPROVED_V03_AGENT_REFERENCE_NO_SOURCE_WRITE,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%99%B1,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_APPROVED_FOR_AGENT_CANDIDATE_LAYER,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_CONFIRMS_CURRENT,右上包,⿹⺄䖝,⺄ 䖝,UNCHANGED,6,STRUCTURE_CODE_FROM_EXISTING_PACKET,NO_CNBE32_WRITE,HUMAN_REVIEW_2026_07_19_V03_ACCEPTED_JUE_DUTIZI,V03_ACCEPTED_AS_AGENT_REFERENCE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE,AGENT_STANDARD_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_CONFIRMED_HANZI_DECOMP_V03
8105_full_4081,驿,U+9A7F,39551,8105_national_standard_core,,4081,national_standard_then_core_reference_then_network_cross_reference,左右,HUMAN_APPROVED_V03_AGENT_REFERENCE,⿰马𠬤,HUMAN_APPROVED_V03_AGENT_REFERENCE,马 𠬤,马,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,8,,REVIEW_REQUIRED,HUMAN_APPROVED_V03_AGENT_REFERENCE_NO_SOURCE_WRITE,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E9%A9%BF,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_APPROVED_FOR_AGENT_CANDIDATE_LAYER,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_CONFIRMS_CURRENT,左右,⿰马𠬤,马 𠬤,UNCHANGED,3,STRUCTURE_CODE_FROM_EXISTING_PACKET,NO_CNBE32_WRITE,HUMAN_REVIEW_2026_07_19_V03_ACCEPTED_JUE_DUTIZI,V03_ACCEPTED_AS_AGENT_REFERENCE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE,AGENT_STANDARD_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_CONFIRMED_HANZI_DECOMP_V03
8105_full_4130,荥,U+8365,33637,8105_national_standard_core,,4130,national_standard_then_core_reference_then_network_cross_reference,上下,HUMAN_APPROVED_V03_AGENT_REFERENCE,⿱艹𠕽,HUMAN_APPROVED_V03_AGENT_REFERENCE,艹 𠕽,艹,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,9,,COMPLETE,HUMAN_APPROVED_V03_AGENT_REFERENCE_NO_SOURCE_WRITE,CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%8D%A5,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_APPROVED_FOR_AGENT_CANDIDATE_LAYER,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,COMPLETE_CANDIDATE_UNCHANGED,TOOL_CONFLICT_REVIEW_REQUIRED,上下,⿱艹𠕽,艹 𠕽,UNCHANGED,1,STRUCTURE_CODE_FROM_EXISTING_PACKET,NO_CNBE32_WRITE,HUMAN_REVIEW_2026_07_19_V03_ACCEPTED_JUE_DUTIZI,V03_ACCEPTED_AS_AGENT_REFERENCE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE,AGENT_STANDARD_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_CONFIRMED_HANZI_DECOMP_V03
8105_full_4131,荦,U+8366,33638,8105_national_standard_core,,4131,national_standard_then_core_reference_then_network_cross_reference,上下,HUMAN_APPROVED_V03_AGENT_REFERENCE,⿱𫇦牛,HUMAN_APPROVED_V03_AGENT_REFERENCE,𫇦 牛,牛,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,9,,COMPLETE,HUMAN_APPROVED_V03_AGENT_REFERENCE_NO_SOURCE_WRITE,CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%8D%A6,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_APPROVED_FOR_AGENT_CANDIDATE_LAYER,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,COMPLETE_CANDIDATE_UNCHANGED,TOOL_CONFIRMS_CURRENT,上下,⿱𫇦牛,𫇦 牛,UNCHANGED,1,STRUCTURE_CODE_FROM_EXISTING_PACKET,NO_CNBE32_WRITE,HUMAN_REVIEW_2026_07_19_V03_ACCEPTED_JUE_DUTIZI,V03_ACCEPTED_AS_AGENT_REFERENCE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE,AGENT_STANDARD_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_CONFIRMED_HANZI_DECOMP_V03
8105_full_4134,剋,U+524B,21067,8105_national_standard_core,,4134,national_standard_then_core_reference_then_network_cross_reference,左下包,HUMAN_APPROVED_V03_AGENT_REFERENCE,⿺克刂,HUMAN_APPROVED_V03_AGENT_REFERENCE,克 刂,刂,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,9,,COMPLETE,HUMAN_APPROVED_V03_AGENT_REFERENCE_NO_SOURCE_WRITE,CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%89%8B,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_APPROVED_FOR_AGENT_CANDIDATE_LAYER,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,COMPLETE_CANDIDATE_UNCHANGED,TOOL_CONFLICT_REVIEW_REQUIRED,左下包,⿺克刂,克 刂,UNCHANGED,8,STRUCTURE_CODE_FROM_EXISTING_PACKET,NO_CNBE32_WRITE,HUMAN_REVIEW_2026_07_19_V03_ACCEPTED_JUE_DUTIZI,V03_ACCEPTED_AS_AGENT_REFERENCE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE,AGENT_STANDARD_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_CONFIRMED_HANZI_DECOMP_V03
8105_full_4175,殇,U+6B87,27527,8105_national_standard_core,,4175,national_standard_then_core_reference_then_network_cross_reference,左右,HUMAN_APPROVED_V03_AGENT_REFERENCE,⿰歹⿱𠂉𠃓,HUMAN_APPROVED_V03_AGENT_REFERENCE,歹 ⿱𠂉𠃓,歹,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,9,,REVIEW_REQUIRED,HUMAN_APPROVED_V03_AGENT_REFERENCE_NO_SOURCE_WRITE,AMBIGUOUS_DECOMPOSITION;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%AE%87,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_APPROVED_FOR_AGENT_CANDIDATE_LAYER,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_CONFIRMS_CURRENT,左右,⿰歹⿱𠂉𠃓,歹 ⿱𠂉𠃓,UNCHANGED,3,STRUCTURE_CODE_FROM_EXISTING_PACKET,NO_CNBE32_WRITE,HUMAN_REVIEW_2026_07_19_V03_ACCEPTED_JUE_DUTIZI,V03_ACCEPTED_AS_AGENT_REFERENCE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE,AGENT_STANDARD_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_CONFIRMED_HANZI_DECOMP_V03
8105_full_4186,尜,U+5C1C,23580,8105_national_standard_core,,4186,national_standard_then_core_reference_then_network_cross_reference,上下,HUMAN_APPROVED_V03_AGENT_REFERENCE,⿱小夵,HUMAN_APPROVED_V03_AGENT_REFERENCE,小 夵,小,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,9,,COMPLETE,HUMAN_APPROVED_V03_AGENT_REFERENCE_NO_SOURCE_WRITE,CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%B0%9C,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_APPROVED_FOR_AGENT_CANDIDATE_LAYER,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,COMPLETE_CANDIDATE_UNCHANGED,TOOL_CONFLICT_REVIEW_REQUIRED,上下,⿱小夵,小 夵,UNCHANGED,1,STRUCTURE_CODE_FROM_EXISTING_PACKET,NO_CNBE32_WRITE,HUMAN_REVIEW_2026_07_19_V03_ACCEPTED_JUE_DUTIZI,V03_ACCEPTED_AS_AGENT_REFERENCE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE,AGENT_STANDARD_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_CONFIRMED_HANZI_DECOMP_V03
