row_id,character,unicode_codepoint,decimal_codepoint,scope,standard_level,standard_rank,source_level,candidate_structure_label,candidate_structure_status,candidate_decomposition,candidate_decomposition_status,direct_component_candidates,radical,radical_status,stroke_count,stroke_order,standard_evidence_status,standardizer_status,blocked_items,zdic_url,proposed_cnbe32,proposed_cnbe32_status,review_status,cnbe_write_status,database_rebuild_status,initial_fill_status,initial_fill_rule,initial_source_priority,initial_authority_boundary,initial_review_status,initial_cnbe_write_status,initial_database_rebuild_status,initial_completion_status
8105_full_7751,叇,U+53C7,21447,8105_national_standard_core,,7751,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%8F%87,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7752,墣,U+58A3,22691,8105_national_standard_core,,7752,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%A2%A3,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7753,墦,U+58A6,22694,8105_national_standard_core,,7753,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%A2%A6,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7754,墡,U+58A1,22689,8105_national_standard_core,,7754,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%A2%A1,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7756,薁,U+8581,34177,8105_national_standard_core,,7756,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%96%81,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7757,蕰,U+8570,34160,8105_national_standard_core,,7757,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%95%B0,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7758,蔃,U+8503,34051,8105_national_standard_core,,7758,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%94%83,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7759,鼒,U+9F12,40722,8105_national_standard_core,,7759,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E9%BC%92,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7760,槱,U+69F1,27121,8105_national_standard_core,,7760,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%A7%B1,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7761,鹝,U+9E5D,40541,8105_national_standard_core,,7761,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E9%B9%9D,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7762,磏,U+78CF,30927,8105_national_standard_core,,7762,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%A3%8F,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7764,殣,U+6BA3,27555,8105_national_standard_core,,7764,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%AE%A3,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7765,慭,U+616D,24941,8105_national_standard_core,,7765,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%85%AD,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7767,暵,U+66B5,26293,8105_national_standard_core,,7767,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%9A%B5,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7768,暲,U+66B2,26290,8105_national_standard_core,,7768,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%9A%B2,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7769,暶,U+66B6,26294,8105_national_standard_core,,7769,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%9A%B6,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7770,踦,U+8E26,36390,8105_national_standard_core,,7770,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%B8%A6,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7772,䗖,U+45D6,17878,8105_national_standard_core,三级,7772,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,2 5 1 2 1 4 1 2 2 2 4 5 2 5 2,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%97%96,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7773,蝘,U+8758,34648,8105_national_standard_core,,7773,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%9D%98,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7774,蝲,U+8772,34674,8105_national_standard_core,,7774,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%9D%B2,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7776,噇,U+5647,22087,8105_national_standard_core,,7776,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%99%87,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7777,噂,U+5642,22082,8105_national_standard_core,,7777,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%99%82,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7778,噀,U+5640,22080,8105_national_standard_core,,7778,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%99%80,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7779,罶,U+7F76,32630,8105_national_standard_core,,7779,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%BD%B6,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7780,嶲,U+5DB2,23986,8105_national_standard_core,,7780,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%B6%B2,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
8105_full_7781,嶓,U+5D93,23955,8105_national_standard_core,,7781,national_standard_then_core_reference_then_network_cross_reference,,STRUCTURE_STANDARD_SOURCE_EXTRACTION_REQUIRED,,DECOMPOSITION_STANDARD_SOURCE_EXTRACTION_REQUIRED,,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,,REVIEW_REQUIRED,STANDARDIZER_EVIDENCE_GAP_ZDIC_OR_SOURCE_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%B6%93,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED
