char,unicode,standard_rank,status,current_cnbe,current_cnbe_hex,proposed_cnbe,proposed_cnbe_hex,current_radix,proposed_radix,current_radix_name,proposed_radix_name,current_strokes,proposed_strokes,current_struct_type,proposed_struct_type,current_struct_name,proposed_struct_name,index_preserved,human_decision_id,target_dataset,source_table_write_status,database_rebuild_status
罴,U+7F74,5723,COPIED_DATASET_PATCH_APPLIED,594384704,0x236D9740,2054199104,0x7A709740,35,122,夊,罒,13,14,11,1,full-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
罱,U+7F71,5724,COPIED_DATASET_PATCH_APPLIED,542381840,0x20541710,2054199056,0x7A709710,32,122,土,罒,10,14,8,1,top-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
幔,U+5E54,5725,COPIED_DATASET_PATCH_APPLIED,1943766336,0x73DB8540,846300480,0x32718540,115,50,禾,巾,27,14,7,3,bottom-left-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
嶂,U+5D82,5726,COPIED_DATASET_PATCH_APPLIED,1998256160,0x771AF820,779221024,0x2E71F820,119,46,米,山,3,14,5,3,top-left-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
幛,U+5E5B,5727,COPIED_DATASET_PATCH_APPLIED,2048427440,0x7A1885B0,846300592,0x327185B0,122,50,网,巾,3,14,1,3,left-right,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
赙,U+8D59,5728,COPIED_DATASET_PATCH_APPLIED,2821420432,0xA82B7590,2591159696,0x9A71F590,168,154,長,贝,5,14,6,3,top-right-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
罂,U+7F42,5729,COPIED_DATASET_PATCH_APPLIED,3351778336,0xC7C81420,2037421088,0x79709420,199,121,麥,缶,25,14,0,1,single,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
骷,U+9AB7,5730,COPIED_DATASET_PATCH_APPLIED,2794244976,0xA68CCB70,3161574256,0xBC71CB70,166,188,里,骨,17,14,9,3,bottom-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
骶,U+9AB6,5731,COPIED_DATASET_PATCH_APPLIED,2776910688,0xA5844B60,3161574240,0xBC71CB60,165,188,釆,骨,16,14,8,3,top-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
鹘,U+9E58,5732,COPIED_DATASET_PATCH_APPLIED,427885952,0x19810580,3295774080,0xC4718580,25,196,卜,鸟,16,14,2,3,left-mid-right,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
锲,U+9532,5733,COPIED_DATASET_PATCH_APPLIED,636515104,0x25F07320,2809262880,0xA771F320,37,167,大,钅,30,14,0,3,single,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
锴,U+9534,5734,COPIED_DATASET_PATCH_APPLIED,654930752,0x27097340,2809262912,0xA771F340,39,167,子,钅,1,14,2,3,left-mid-right,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
锶,U+9536,5735,COPIED_DATASET_PATCH_APPLIED,689599328,0x291A7360,2809262944,0xA771F360,41,167,寸,钅,3,14,4,3,up-mid-down,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
锷,U+9537,5736,COPIED_DATASET_PATCH_APPLIED,706933616,0x2A22F370,2809262960,0xA771F370,42,167,小,钅,4,14,5,3,top-left-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
锸,U+9538,5737,COPIED_DATASET_PATCH_APPLIED,724267904,0x2B2B7380,2809262976,0xA771F380,43,167,尢,钅,5,14,6,3,top-right-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
锵,U+9535,5738,COPIED_DATASET_PATCH_APPLIED,672265040,0x2811F350,2809262928,0xA771F350,40,167,宀,钅,2,14,3,3,up-down,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
镁,U+9541,5739,COPIED_DATASET_PATCH_APPLIED,879850512,0x34717410,2809263120,0xA771F410,52,167,幺,钅,14,14,2,3,left-mid-right,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
镂,U+9542,5740,COPIED_DATASET_PATCH_APPLIED,897184800,0x3579F420,2809263136,0xA771F420,53,167,广,钅,15,14,3,3,up-down,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
犒,U+7292,5741,COPIED_DATASET_PATCH_APPLIED,2701740320,0xA1094920,1567738144,0x5D71C920,161,93,辰,牛,1,14,2,3,left-mid-right,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
箐,U+7B90,5742,COPIED_DATASET_PATCH_APPLIED,1833556224,0x6D49D900,1987107072,0x7670D900,109,118,目,⺮,9,14,3,1,up-down,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
箦,U+7BA6,5743,COPIED_DATASET_PATCH_APPLIED,2214484576,0x83FE5A60,1987107424,0x7670DA60,131,118,臣,⺮,31,14,12,1,triangle,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
箧,U+7BA7,5744,COPIED_DATASET_PATCH_APPLIED,2215139952,0x84085A70,1987107440,0x7670DA70,132,118,自,⺮,1,14,0,1,single,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
箍,U+7B8D,5745,COPIED_DATASET_PATCH_APPLIED,1781553360,0x6A3058D0,1987107024,0x7670D8D0,106,118,白,⺮,6,14,0,1,single,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
箸,U+7BB8,5746,COPIED_DATASET_PATCH_APPLIED,2509396864,0x95925B80,1987107712,0x7670DB80,149,118,言,⺮,18,14,4,1,up-mid-down,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
箬,U+7BAC,5747,COPIED_DATASET_PATCH_APPLIED,2301811392,0x8932DAC0,1987107520,0x7670DAC0,137,118,舟,⺮,6,14,5,1,top-left-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
箅,U+7B85,5748,COPIED_DATASET_PATCH_APPLIED,1659557968,0x62EAD850,1987106896,0x7670D850,98,118,瓦,⺮,29,14,5,1,top-left-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
箪,U+7BAA,5749,COPIED_DATASET_PATCH_APPLIED,2267142816,0x8721DAA0,1987107488,0x7670DAA0,135,118,舌,⺮,4,14,3,1,up-down,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
箔,U+7B94,5750,COPIED_DATASET_PATCH_APPLIED,1902893376,0x716BD940,1987107136,0x7670D940,113,118,示,⺮,13,14,7,1,bottom-left-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
箜,U+7B9C,5751,COPIED_DATASET_PATCH_APPLIED,2041141696,0x79A959C0,1987107264,0x7670D9C0,121,118,缶,⺮,21,14,2,1,left-mid-right,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
箢,U+7BA2,5752,COPIED_DATASET_PATCH_APPLIED,2145147424,0x7FDC5A20,1987107360,0x7670DA20,127,118,耒,⺮,27,14,8,1,top-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
箓,U+7B93,5753,COPIED_DATASET_PATCH_APPLIED,1885559088,0x70635930,1987107120,0x7670D930,112,118,石,⺮,12,14,6,1,top-right-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
毓,U+6BD3,5754,COPIED_DATASET_PATCH_APPLIED,2454871344,0x92525D30,1349639472,0x5071DD30,146,80,西,母,10,14,4,3,up-mid-down,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
僖,U+50D6,5755,COPIED_DATASET_PATCH_APPLIED,1433775456,0x5575AD60,158444896,0x0971AD60,85,9,水,亻,14,14,11,3,full-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
儆,U+5106,5756,COPIED_DATASET_PATCH_APPLIED,2247864416,0x85FBB060,158445664,0x0971B060,133,9,至,亻,31,14,7,3,bottom-left-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
僳,U+50F3,5757,COPIED_DATASET_PATCH_APPLIED,1918938928,0x7260AF30,158445360,0x0971AF30,114,9,禸,亻,12,14,1,3,left-right,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
僭,U+50ED,5758,COPIED_DATASET_PATCH_APPLIED,1815359184,0x6C342ED0,158445264,0x0971AED0,108,9,皿,亻,6,14,8,3,top-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
劁,U+5281,5759,COPIED_DATASET_PATCH_APPLIED,1413269520,0x543CC810,309446672,0x1271C810,84,18,气,刂,7,14,9,3,bottom-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
僮,U+50EE,5760,COPIED_DATASET_PATCH_APPLIED,1832693472,0x6D3CAEE0,158445280,0x0971AEE0,109,9,目,亻,7,14,9,3,bottom-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
魃,U+9B43,5761,COPIED_DATASET_PATCH_APPLIED,1544770608,0x5C135430,3262403632,0xC2745430,92,194,牙,鬼,2,14,6,8,top-right-wrap,左下包,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
魆,U+9B46,5762,COPIED_DATASET_PATCH_APPLIED,1596773472,0x5F2CD460,3262403680,0xC2745460,95,194,王,鬼,5,14,9,8,bottom-wrap,左下包,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
睾,U+777E,5763,COPIED_DATASET_PATCH_APPLIED,2309527520,0x89A897E0,1836095456,0x6D7097E0,137,109,舟,目,21,14,1,1,left-right,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
艋,U+824B,5764,COPIED_DATASET_PATCH_APPLIED,2027766960,0x78DD44B0,2305934512,0x8971C4B0,120,137,糸,舟,27,14,10,3,left-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
膈,U+8188,5766,COPIED_DATASET_PATCH_APPLIED,2341812352,0x8B953880,2188490880,0x8271B880,139,130,色,⺼,18,14,10,3,left-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
膑,U+8191,5767,COPIED_DATASET_PATCH_APPLIED,2497394960,0x94DB3910,2188491024,0x8271B910,148,130,角,⺼,27,14,6,3,top-right-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
鲑,U+9C91,5768,COPIED_DATASET_PATCH_APPLIED,3570493712,0xD4D16910,3279022352,0xC371E910,212,195,龍,鱼,26,14,2,3,left-mid-right,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
鲔,U+9C94,5769,COPIED_DATASET_PATCH_APPLIED,32172352,0x01EAE940,3279022400,0xC371E940,1,195,一,鱼,29,14,5,3,top-left-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
鲚,U+9C9A,5770,COPIED_DATASET_PATCH_APPLIED,119925152,0x0725E9A0,3279022496,0xC371E9A0,7,195,二,鱼,4,14,11,3,full-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
鲛,U+9C9B,5771,COPIED_DATASET_PATCH_APPLIED,137259440,0x082E69B0,3279022512,0xC371E9B0,8,195,亠,鱼,5,14,12,3,triangle,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
鲟,U+9C9F,5772,COPIED_DATASET_PATCH_APPLIED,206170608,0x0C49E9F0,3279022576,0xC371E9F0,12,195,八,鱼,9,14,3,3,up-down,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
獐,U+7350,5773,COPIED_DATASET_PATCH_APPLIED,2301449472,0x892D5500,1584518400,0x5E71D500,137,94,舟,犭,5,14,10,3,left-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
觫,U+89EB,5774,COPIED_DATASET_PATCH_APPLIED,2463514288,0x92D63EB0,2490482352,0x9471BEB0,146,148,西,角,26,14,12,3,triangle,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
雒,U+96D2,5775,COPIED_DATASET_PATCH_APPLIED,425725216,0x19600D20,2893122848,0xAC718D20,25,172,卜,隹,12,14,0,3,single,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
夤,U+5924,5776,COPIED_DATASET_PATCH_APPLIED,1191883328,0x470AB240,611365440,0x2470B240,71,36,无,夕,1,14,5,1,top-left-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
馑,U+9991,5777,COPIED_DATASET_PATCH_APPLIED,1443936528,0x5610B910,3094460688,0xB871B910,86,184,火,饣,2,14,1,3,left-right,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
銮,U+92AE,5778,COPIED_DATASET_PATCH_APPLIED,590564064,0x23334AE0,2809187040,0xA770CAE0,35,167,夊,金,6,14,6,1,top-right-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
塾,U+587E,5779,COPIED_DATASET_PATCH_APPLIED,2007771104,0x77AC27E0,544253920,0x2070A7E0,119,32,米,土,21,14,8,1,top-wrap,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
麽,U+9EBD,5780,COPIED_DATASET_PATCH_APPLIED,2126908368,0x7EC60BD0,3362950096,0xC8728BD0,126,200,而,麻,24,14,12,5,triangle,左上包,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
瘌,U+760C,5781,COPIED_DATASET_PATCH_APPLIED,3283878080,0xC3BC00C0,1752334528,0x687280C0,195,104,魚,疒,23,14,8,5,top-wrap,左上包,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
瘊,U+760A,5782,COPIED_DATASET_PATCH_APPLIED,3249209504,0xC1AB00A0,1752334496,0x687280A0,193,104,鬲,疒,21,14,6,5,top-right-wrap,左上包,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
瘘,U+7618,5783,COPIED_DATASET_PATCH_APPLIED,3475210624,0xCF238180,1752334720,0x68728180,207,104,鼓,疒,4,14,7,5,bottom-left-wrap,左上包,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
瘙,U+7619,5784,COPIED_DATASET_PATCH_APPLIED,3492544912,0xD02C0190,1752334736,0x68728190,208,104,鼠,疒,5,14,8,5,top-wrap,左上包,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
廖,U+5ED6,5785,COPIED_DATASET_PATCH_APPLIED,521375072,0x1F138D60,896699744,0x35728D60,31,53,囗,广,2,14,7,5,bottom-left-wrap,左上包,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
韶,U+97F6,5786,COPIED_DATASET_PATCH_APPLIED,1741365088,0x67CB1F60,3027345248,0xB4719F60,103,180,疋,音,25,14,6,3,top-right-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
旖,U+65D6,5787,COPIED_DATASET_PATCH_APPLIED,1876622688,0x6FDAFD60,1181875552,0x4671FD60,111,70,矢,方,27,14,5,3,top-left-wrap,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
膂,U+8182,5788,COPIED_DATASET_PATCH_APPLIED,2237806624,0x85623820,2188425248,0x8270B820,133,130,至,⺼,12,14,4,1,up-mid-down,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
阚,U+961A,5789,COPIED_DATASET_PATCH_APPLIED,930447776,0x377581A0,2842984864,0xA97481A0,55,169,廾,门,14,14,11,9,full-wrap,上三包,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
鲞,U+9C9E,5791,COPIED_DATASET_PATCH_APPLIED,188836320,0x0B4169E0,3278957024,0xC370E9E0,11,195,入,鱼,8,14,2,1,left-mid-right,上下,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
粼,U+7CBC,5793,COPIED_DATASET_PATCH_APPLIED,3287444416,0xC3F26BC0,2003954624,0x7771EBC0,195,119,魚,米,30,14,4,3,up-mid-down,左右,True,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,evidence/agent-standard/copied-datasets/cnbe32_8105_human_force_approved_copy.json,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
